102.048,1691.927,-20.551,0.023,NaN,NaN
102.548,1681.654,-20.541,0.021,NaN,NaN
103.048,1671.386,-20.53,0.022,NaN,NaN
103.548,1661.124,-20.519,0.022,NaN,NaN
104.048,1650.867,-20.508,0.022,NaN,NaN
104.548,1640.616,-20.497,0.022,NaN,NaN
105.048,1630.371,-20.485,0.023,NaN,NaN
105.548,1620.131,-20.474,0.021,NaN,NaN
106.048,1609.896,-20.464,0.022,NaN,NaN
106.548,1599.667,-20.452,0.022,NaN,NaN
107.048,1589.444,-20.442,0.021,NaN,NaN
107.548,1579.226,-20.43,0.022,NaN,NaN
108.048,1569.013,-20.42,0.021,NaN,NaN
108.548,1558.806,-20.409,0.022,NaN,NaN
109.048,1548.604,-20.398,0.021,NaN,NaN
109.548,1538.408,-20.387,0.022,NaN,NaN
110.048,1528.217,-20.377,0.021,NaN,NaN
110.548,1518.032,-20.365,0.023,NaN,NaN
111.048,1507.852,-20.355,0.021,NaN,NaN
111.548,1497.677,-20.344,0.021,NaN,NaN
112.048,1487.507,-20.334,0.021,NaN,NaN
112.548,1477.343,-20.323,0.021,NaN,NaN
113.048,1467.184,-20.313,0.021,NaN,NaN
113.548,1457.03,-20.302,0.021,NaN,NaN
114.048,1446.882,-20.292,0.021,NaN,NaN
114.548,1436.738,-20.281,0.021,NaN,NaN
115.048,1426.6,-20.271,0.021,NaN,NaN
115.548,1416.467,-20.26,0.021,NaN,NaN
116.048,1406.34,-20.25,0.021,NaN,NaN
116.548,1396.218,-20.239,0.021,NaN,NaN
117.048,1386.1,-20.229,0.021,NaN,NaN
117.548,1375.988,-20.219,0.021,NaN,NaN
118.048,1365.882,-20.208,0.021,NaN,NaN
118.548,1355.78,-20.198,0.021,NaN,NaN
119.048,1345.684,-20.188,0.02,NaN,NaN
119.548,1335.592,-20.178,0.02,NaN,NaN
120.048,1325.506,-20.168,0.02,NaN,NaN
120.548,1315.425,-20.157,0.02,NaN,NaN
121.048,1305.349,-20.147,0.021,NaN,NaN
121.548,1295.278,-20.137,0.02,NaN,NaN
122.048,1285.212,-20.127,0.021,NaN,NaN
122.548,1275.151,-20.117,0.02,NaN,NaN
123.048,1265.095,-20.107,0.02,NaN,NaN
123.548,1255.045,-20.096,0.021,NaN,NaN
124.048,1244.999,-20.086,0.019,NaN,NaN
124.548,1234.958,-20.077,0.02,NaN,NaN
125.048,1224.922,-20.067,0.02,NaN,NaN
125.548,1214.891,-20.057,0.02,NaN,NaN
126.048,1204.866,-20.047,0.02,NaN,NaN
126.548,1194.845,-20.037,0.021,NaN,NaN
127.048,1184.83,-20.024,0.026,NaN,NaN
127.548,1174.82,-20.013,0.021,NaN,NaN
128.048,1164.816,-20.004,0.019,NaN,NaN
128.548,1154.817,-19.994,0.019,NaN,NaN
129.048,1144.822,-19.984,0.02,NaN,NaN
129.548,1134.833,-19.974,0.02,NaN,NaN
130.048,1124.849,-19.964,0.02,NaN,NaN
130.548,1114.869,-19.953,0.02,NaN,NaN
131.048,1104.895,-19.943,0.021,NaN,NaN
131.548,1094.926,-19.933,0.02,NaN,NaN
132.048,1084.963,-19.922,0.021,NaN,NaN
132.548,1075.004,-19.912,0.02,NaN,NaN
133.048,1065.05,-19.902,0.02,NaN,NaN
133.548,1055.102,-19.892,0.02,NaN,NaN
134.048,1045.158,-19.882,0.021,NaN,NaN
134.548,1035.22,-19.872,0.02,NaN,NaN
135.048,1025.287,-19.862,0.02,NaN,NaN
135.548,1015.358,-19.851,0.02,NaN,NaN
136.048,1005.435,-19.842,0.02,NaN,NaN
136.548,995.517,-19.832,0.02,NaN,NaN
137.048,985.603,-19.822,0.02,NaN,NaN
137.548,975.695,-19.811,0.02,NaN,NaN
138.048,965.792,-19.801,0.021,NaN,NaN
138.548,955.894,-19.792,0.019,NaN,NaN
139.048,946,-19.782,0.019,NaN,NaN
139.548,936.112,-19.772,0.02,NaN,NaN
140.048,926.229,-19.762,0.02,NaN,NaN
140.548,916.35,-19.752,0.021,NaN,NaN
141.048,906.477,-19.742,0.019,NaN,NaN
141.548,896.608,-19.733,0.019,NaN,NaN
142.048,886.744,-19.723,0.019,NaN,NaN
142.548,876.885,-19.713,0.02,NaN,NaN
143.048,867.031,-19.704,0.019,NaN,NaN
143.548,857.181,-19.694,0.019,NaN,NaN
144.048,847.337,-19.684,0.02,NaN,NaN
144.548,837.497,-19.675,0.019,NaN,NaN
145.048,827.662,-19.665,0.019,NaN,NaN
145.548,817.832,-19.656,0.019,NaN,NaN
146.048,808.007,-19.646,0.019,NaN,NaN
146.548,798.186,-19.636,0.02,NaN,NaN
147.048,788.37,-19.627,0.019,NaN,NaN
147.548,778.56,-19.615,0.023,NaN,NaN
148.048,768.754,-19.607,0.018,NaN,NaN
148.548,758.953,-19.597,0.019,NaN,NaN
149.048,749.157,-19.588,0.017,NaN,NaN
149.548,739.365,-19.579,0.019,NaN,NaN
150.048,729.578,-19.569,0.02,NaN,NaN
150.548,719.796,-19.56,0.018,NaN,NaN
151.048,710.018,-19.551,0.017,NaN,NaN
151.548,700.245,-19.542,0.019,NaN,NaN
152.048,690.477,-19.532,0.02,NaN,NaN
152.548,680.713,-19.522,0.019,NaN,NaN
153.048,670.955,-19.513,0.019,NaN,NaN
153.548,661.201,-19.503,0.02,NaN,NaN
154.048,651.452,-19.493,0.019,NaN,NaN
154.548,641.708,-19.483,0.02,NaN,NaN
155.048,631.968,-19.473,0.021,NaN,NaN
155.548,622.234,-19.464,0.019,NaN,NaN
156.048,612.505,-19.454,0.019,NaN,NaN
156.548,602.78,-19.445,0.019,NaN,NaN
157.048,593.06,-19.435,0.019,NaN,NaN
157.548,583.345,-19.426,0.019,NaN,NaN
158.048,573.635,-19.416,0.019,NaN,NaN
158.548,563.929,-19.406,0.019,NaN,NaN
159.048,554.228,-19.396,0.02,NaN,NaN
159.548,544.533,-19.387,0.019,NaN,NaN
160.048,534.842,-19.377,0.02,NaN,NaN
160.548,525.156,-19.368,0.018,NaN,NaN
161.048,515.474,-19.359,0.018,NaN,NaN
161.548,505.797,-19.349,0.019,NaN,NaN
162.048,496.125,-19.34,0.019,NaN,NaN
162.548,486.457,-19.331,0.018,NaN,NaN
163.048,476.794,-19.321,0.018,NaN,NaN
163.548,467.136,-19.312,0.019,NaN,NaN
164.048,457.482,-19.303,0.018,NaN,NaN
164.548,447.834,-19.293,0.018,NaN,NaN
165.048,438.189,-19.284,0.019,NaN,NaN
165.548,428.55,-19.274,0.019,NaN,NaN
166.048,418.915,-19.265,0.019,NaN,NaN
166.548,409.285,-19.256,0.018,NaN,NaN
167.048,399.659,-19.246,0.02,NaN,NaN
167.548,390.038,-19.237,0.018,NaN,NaN
168.048,380.422,-19.228,0.018,NaN,NaN
168.548,370.81,-19.219,0.018,NaN,NaN
169.048,361.202,-19.21,0.018,NaN,NaN
169.548,351.6,-19.201,0.018,NaN,NaN
170.048,342.001,-19.192,0.018,NaN,NaN
170.548,332.407,-19.183,0.019,NaN,NaN
171.048,322.818,-19.174,0.017,NaN,NaN
171.548,313.233,-19.165,0.018,NaN,NaN
172.048,303.653,-19.156,0.017,NaN,NaN
172.548,294.077,-19.148,0.017,NaN,NaN
172.554,293.97,-18.648,88.373,NaN,NaN
172.555,293.949,-18.554,83.313,NaN,NaN
172.556,293.927,-18.455,82.385,NaN,NaN
172.558,293.904,-18.355,81.401,NaN,NaN
172.559,293.881,-18.255,80.418,NaN,NaN
172.56,293.858,-18.154,79.436,NaN,NaN
172.561,293.835,-18.053,78.453,NaN,NaN
172.563,293.811,-17.951,77.471,NaN,NaN
172.564,293.787,-17.849,76.489,NaN,NaN
172.565,293.763,-17.746,75.508,NaN,NaN
172.567,293.738,-17.642,74.526,NaN,NaN
172.568,293.714,-17.538,73.545,NaN,NaN
172.57,293.688,-17.433,72.564,NaN,NaN
172.571,293.663,-17.328,71.583,NaN,NaN
172.573,293.637,-17.222,70.602,NaN,NaN
172.574,293.611,-17.115,69.622,NaN,NaN
172.576,293.584,-17.008,68.642,NaN,NaN
172.577,293.557,-16.9,67.662,NaN,NaN
172.579,293.529,-16.792,66.683,NaN,NaN
172.581,293.502,-16.682,65.704,NaN,NaN
172.582,293.473,-16.572,64.725,NaN,NaN
172.584,293.445,-16.462,63.746,NaN,NaN
172.586,293.416,-16.35,62.768,NaN,NaN
172.588,293.386,-16.238,61.79,NaN,NaN
172.59,293.356,-16.126,60.812,NaN,NaN
172.591,293.326,-16.012,59.834,NaN,NaN
172.593,293.295,-15.898,58.857,NaN,NaN
172.595,293.263,-15.783,57.881,NaN,NaN
172.597,293.231,-15.667,56.904,NaN,NaN
172.6,293.198,-15.55,55.928,NaN,NaN
172.602,293.165,-15.432,54.953,NaN,NaN
172.604,293.132,-15.314,53.978,NaN,NaN
172.606,293.097,-15.195,53.003,NaN,NaN
172.608,293.062,-15.075,52.029,NaN,NaN
172.611,293.027,-14.954,51.055,NaN,NaN
172.613,292.99,-14.832,50.082,NaN,NaN
172.616,292.953,-14.709,49.109,NaN,NaN
172.618,292.916,-14.585,48.137,NaN,NaN
172.621,292.877,-14.46,47.165,NaN,NaN
172.624,292.838,-14.334,46.193,NaN,NaN
172.626,292.798,-14.207,45.223,NaN,NaN
172.629,292.757,-14.079,44.252,NaN,NaN
172.632,292.715,-13.95,43.283,NaN,NaN
172.635,292.672,-13.819,42.314,NaN,NaN
172.639,292.629,-13.688,41.345,NaN,NaN
172.642,292.584,-13.555,40.378,NaN,NaN
172.645,292.538,-13.422,39.411,NaN,NaN
172.649,292.491,-13.287,38.444,NaN,NaN
